user_id,final_utility_score,recharge_consistency_score,digital_spend_index,stability_score,psychometric_score,has_defaulted
528,10.0,1.0,74.682,10,1.0,0
529,5.0,0.6666666666666666,9.038,5,0.2,1
530,10.0,1.0,37.198,10,0.8,0
531,10.0,0.9166666666666666,73.81,10,1.0,0
532,10.0,0.8333333333333334,21.68,10,0.8,0
533,10.0,0.8333333333333334,56.401999999999994,10,0.6,0
534,5.5,0.5,15.043999999999999,5,0.0,1
535,10.0,0.9166666666666666,35.844,10,1.0,0
536,10.0,0.8333333333333334,39.686,10,0.8,0
537,10.0,0.8333333333333334,17.154,10,0.6,0
538,10.0,0.8333333333333334,42.309999999999995,10,1.0,0
539,10.0,0.8333333333333334,35.455999999999996,10,0.8,0
540,10.0,0.8333333333333334,42.936,10,1.0,0
541,10.0,0.9166666666666666,65.864,10,0.8,0
542,6.5,0.75,7.521999999999999,2,0.0,1
543,10.0,0.9166666666666666,56.03,10,0.8,0
544,10.0,0.8333333333333334,58.684000000000005,10,0.8,0
545,5.5,0.75,5.013999999999999,7,0.2,1
546,10.0,1.0,18.228,10,0.8,0
547,10.0,0.9166666666666666,43.566,10,1.0,0
548,5.5,0.5833333333333334,13.866,5,0.0,1
549,10.0,1.0,39.635999999999996,10,0.6,0
550,10.0,1.0,75.696,10,0.8,0
551,10.0,0.9166666666666666,78.364,10,1.0,0
552,10.0,0.9166666666666666,34.304,10,0.8,0
553,10.0,0.8333333333333334,26.392,10,0.8,0
554,10.0,0.8333333333333334,27.939999999999998,10,1.0,0
555,10.0,1.0,16.259999999999998,10,1.0,0
556,10.0,0.9166666666666666,25.64,10,1.0,0
557,10.0,0.9166666666666666,42.67,10,0.8,0
558,10.0,0.9166666666666666,16.356,10,1.0,0
559,10.0,0.8333333333333334,68.958,10,1.0,0
560,10.0,1.0,28.355999999999998,10,0.8,0
561,10.0,0.8333333333333334,30.262,10,0.6,0
562,10.0,0.8333333333333334,19.844,10,0.8,0
563,10.0,1.0,16.864,10,1.0,0
564,10.0,0.8333333333333334,48.786,10,0.8,0
565,6.0,0.6666666666666666,2.852,2,0.0,1
566,10.0,0.9166666666666666,43.153999999999996,10,0.6,0
567,10.0,0.8333333333333334,34.292,10,1.0,0
568,10.0,1.0,40.02,10,0.6,0
569,5.5,0.8333333333333334,4.802,0,0.2,1
570,10.0,0.9166666666666666,37.296,10,0.8,0
571,10.0,0.8333333333333334,52.849999999999994,10,0.6,0
572,10.0,0.9166666666666666,42.542,10,1.0,0
573,10.0,0.8333333333333334,77.318,10,1.0,0
574,10.0,0.9166666666666666,43.098,10,0.6,0
575,10.0,1.0,76.02799999999999,10,1.0,0
576,10.0,0.9166666666666666,21.837999999999997,10,0.8,0
577,10.0,0.9166666666666666,74.112,10,1.0,0
578,10.0,0.9166666666666666,52.176,10,0.8,0
579,10.0,0.9166666666666666,19.64,10,0.8,0
580,10.0,0.9166666666666666,32.4,10,0.6,0
581,10.0,0.8333333333333334,44.554,10,1.0,0
582,10.0,0.8333333333333334,68.556,10,0.6,0
583,10.0,1.0,58.56,10,1.0,0
584,10.0,0.9166666666666666,66.024,10,1.0,0
585,10.0,0.9166666666666666,44.884,10,1.0,0
586,10.0,1.0,24.874,10,0.8,0
587,10.0,0.8333333333333334,16.528000000000002,10,0.8,0
588,10.0,0.8333333333333334,19.066,10,0.8,0
589,10.0,0.8333333333333334,40.17,10,0.8,0
590,3.5,0.5833333333333334,3.994,2,0.0,1
591,10.0,0.9166666666666666,78.18,10,1.0,0
592,10.0,0.9166666666666666,44.034,10,0.6,0
593,10.0,0.8333333333333334,57.984,10,0.8,0
594,10.0,0.9166666666666666,17.150000000000002,10,0.6,0
595,10.0,0.9166666666666666,60.158,10,0.8,0
596,10.0,0.8333333333333334,75.506,10,0.8,0
597,10.0,1.0,58.13,10,0.6,0
598,10.0,1.0,17.836,10,0.8,0
599,10.0,0.9166666666666666,79.386,10,0.8,0
600,10.0,0.8333333333333334,42.056,10,0.8,0
601,10.0,0.9166666666666666,51.44,10,0.6,0
602,10.0,0.9166666666666666,35.980000000000004,10,0.6,0
603,10.0,0.8333333333333334,24.901999999999997,10,1.0,0
604,10.0,1.0,21.312,10,0.6,0
605,10.0,0.8333333333333334,58.138,10,0.6,0
606,10.0,0.9166666666666666,38.986,10,0.6,0
607,10.0,1.0,71.97,10,1.0,0
608,10.0,1.0,17.276,10,0.6,0
609,10.0,0.8333333333333334,66.08000000000001,10,1.0,0
610,10.0,0.9166666666666666,21.401999999999997,10,1.0,0
611,10.0,0.8333333333333334,22.592000000000002,10,0.8,0
612,3.5,0.4166666666666667,2.962,5,0.0,1
613,10.0,1.0,63.864,10,0.6,0
614,10.0,0.8333333333333334,53.754000000000005,10,0.8,0
615,10.0,0.8333333333333334,68.894,10,0.6,0
616,10.0,1.0,79.4,10,0.6,0
617,10.0,0.9166666666666666,29.236,10,1.0,0
618,10.0,1.0,38.275999999999996,10,1.0,0
619,10.0,1.0,66.086,10,0.6,0
620,10.0,0.9166666666666666,40.992,10,0.8,0
621,10.0,0.9166666666666666,34.268,10,1.0,0
622,10.0,0.8333333333333334,58.17,10,1.0,0
623,10.0,0.9166666666666666,76.996,10,0.6,0
624,10.0,1.0,36.896,10,1.0,0
625,10.0,1.0,58.218,10,1.0,0
626,4.5,0.8333333333333334,4.99,5,0.2,1
627,10.0,0.8333333333333334,61.62800000000001,10,0.8,0
628,10.0,0.8333333333333334,66.916,10,1.0,0
629,10.0,0.8333333333333334,58.914,10,0.8,0
630,6.5,0.8333333333333334,14.244000000000002,2,0.0,1
631,10.0,0.9166666666666666,53.55799999999999,10,1.0,0
632,10.0,1.0,64.754,10,0.8,0
633,10.0,0.9166666666666666,79.194,10,0.8,0
634,10.0,1.0,34.583999999999996,10,0.6,0
635,10.0,0.9166666666666666,19.712,10,0.8,0
636,6.0,0.6666666666666666,2.424,3,0.2,1
637,10.0,0.8333333333333334,50.802,10,1.0,0
638,10.0,0.9166666666666666,66.01,10,1.0,0
639,10.0,0.8333333333333334,67.96600000000001,10,0.6,0
640,10.0,0.8333333333333334,30.296,10,0.6,0
641,10.0,0.9166666666666666,59.37,10,1.0,0
642,10.0,1.0,45.678000000000004,10,1.0,0
643,10.0,0.9166666666666666,78.224,10,0.8,0
644,10.0,0.9166666666666666,24.566,10,1.0,0
645,10.0,0.9166666666666666,23.080000000000002,10,0.6,0
646,10.0,0.8333333333333334,30.092000000000002,10,0.6,0
647,10.0,0.8333333333333334,74.766,10,1.0,0
648,10.0,0.9166666666666666,25.013999999999996,10,0.8,0
649,10.0,0.8333333333333334,24.924,10,0.6,0
650,10.0,0.8333333333333334,49.519999999999996,10,0.8,0
651,10.0,0.8333333333333334,37.346000000000004,10,0.8,0
652,10.0,1.0,70.47200000000001,10,0.8,0
653,10.0,0.8333333333333334,57.226,10,1.0,0
654,5.5,0.75,3.8859999999999997,10,0.0,1
655,10.0,1.0,64.72,10,0.8,0
656,10.0,0.8333333333333334,49.788,10,0.8,0
657,10.0,0.9166666666666666,48.526,10,1.0,0
658,10.0,0.8333333333333334,54.246,10,0.8,0
659,10.0,0.8333333333333334,36.762,10,0.6,0
660,10.0,1.0,63.24999999999999,10,0.6,0
661,10.0,0.8333333333333334,77.322,10,0.8,0
662,4.0,0.6666666666666666,8.112,2,0.2,1
663,10.0,0.8333333333333334,32.118,10,0.6,0
664,10.0,0.9166666666666666,63.022,10,0.8,0
665,10.0,0.9166666666666666,71.532,10,0.6,0
666,10.0,1.0,25.740000000000002,10,0.6,0
667,10.0,0.9166666666666666,55.714,10,0.8,0
668,10.0,1.0,76.728,10,0.8,0
669,10.0,1.0,33.263999999999996,10,0.8,0
670,10.0,1.0,46.444,10,1.0,0
671,10.0,1.0,69.544,10,1.0,0
672,10.0,0.9166666666666666,19.712,10,0.6,0
673,10.0,1.0,33.972,10,1.0,0
674,3.0,0.5833333333333334,15.362,2,0.4,1
675,4.0,0.5,5.654,3,0.4,1
676,10.0,1.0,40.088,10,0.6,0
677,10.0,0.8333333333333334,50.644,10,1.0,0
678,7.0,0.6666666666666666,6.168,5,0.2,1
679,6.5,0.75,8.644,0,0.2,1
680,10.0,0.8333333333333334,24.19,10,1.0,0
681,10.0,1.0,36.03,10,0.8,0
682,10.0,0.9166666666666666,69.346,10,0.6,0
683,4.5,0.75,5.662,7,0.0,1
684,10.0,0.9166666666666666,65.876,10,0.8,0
685,10.0,0.9166666666666666,20.227999999999998,10,0.6,0
686,10.0,1.0,33.882,10,0.8,0
687,4.0,0.5833333333333334,3.424,5,0.0,1
688,10.0,0.8333333333333334,24.028,10,1.0,0
689,10.0,1.0,70.486,10,1.0,0
690,5.5,0.6666666666666666,13.106000000000002,5,0.4,1
691,6.5,0.4166666666666667,2.214,5,0.0,1
692,10.0,0.9166666666666666,25.063999999999997,10,0.8,0
693,10.0,0.8333333333333334,59.592,10,1.0,0
694,10.0,0.9166666666666666,19.204,10,1.0,0
695,10.0,0.8333333333333334,51.198,10,0.6,0
696,10.0,0.9166666666666666,74.702,10,0.6,0
697,10.0,0.8333333333333334,79.36800000000001,10,1.0,0
698,10.0,0.8333333333333334,75.568,10,0.6,0
699,10.0,0.9166666666666666,37.652,10,0.6,0
700,10.0,1.0,64.806,10,0.6,0
701,8.0,0.6666666666666666,3.9539999999999997,2,0.0,1
702,10.0,1.0,41.071999999999996,10,1.0,0
703,4.0,0.5,7.194000000000001,5,0.4,1
704,10.0,0.9166666666666666,21.302,10,0.8,0
705,10.0,0.8333333333333334,32.096000000000004,10,0.8,0
706,10.0,1.0,52.05800000000001,10,1.0,0
707,10.0,0.8333333333333334,76.048,10,0.6,0
708,10.0,0.8333333333333334,61.224000000000004,10,0.6,0
709,10.0,1.0,76.854,10,0.8,0
710,10.0,0.9166666666666666,43.186,10,0.6,0
711,10.0,1.0,51.57000000000001,10,1.0,0
712,5.5,0.75,12.815999999999999,5,0.2,1
713,10.0,0.8333333333333334,45.792,10,0.6,0
714,10.0,0.8333333333333334,60.51,10,1.0,0
715,10.0,0.8333333333333334,18.407999999999998,10,0.8,0
716,10.0,0.9166666666666666,79.922,10,0.6,0
717,10.0,0.8333333333333334,53.705999999999996,10,1.0,0
718,10.0,0.8333333333333334,67.78999999999999,10,0.8,0
719,10.0,1.0,52.054,10,1.0,0
720,10.0,1.0,73.828,10,0.8,0
721,10.0,0.8333333333333334,60.919999999999995,10,0.8,0
722,10.0,0.9166666666666666,31.134,10,0.8,0
723,10.0,0.9166666666666666,49.824,10,0.8,0
724,10.0,0.8333333333333334,60.275999999999996,10,0.6,0
725,10.0,1.0,68.804,10,0.6,0
726,10.0,0.8333333333333334,38.632,10,0.6,0
727,10.0,0.9166666666666666,59.09799999999999,10,0.8,0
728,10.0,0.8333333333333334,53.468,10,0.8,0
729,10.0,0.9166666666666666,20.192,10,0.8,0
730,10.0,0.9166666666666666,28.127999999999997,10,0.6,0
731,10.0,0.9166666666666666,26.223999999999997,10,0.8,0
732,6.5,0.8333333333333334,9.24,3,0.2,1
733,10.0,0.8333333333333334,38.312000000000005,10,0.6,0
734,10.0,0.9166666666666666,45.5,10,1.0,0
735,7.0,0.8333333333333334,2.4619999999999997,5,0.4,1
736,10.0,0.9166666666666666,77.342,10,0.8,0
737,10.0,1.0,53.258,10,1.0,0
738,10.0,0.9166666666666666,59.28,10,1.0,0
739,10.0,0.9166666666666666,29.898000000000003,10,0.6,0
740,10.0,0.9166666666666666,63.88399999999999,10,0.6,0
741,10.0,1.0,19.022,10,1.0,0
742,7.5,0.75,14.48,3,0.2,1
743,10.0,0.9166666666666666,62.23800000000001,10,1.0,0
744,10.0,0.8333333333333334,39.7,10,1.0,0
745,10.0,1.0,24.416,10,0.6,0
746,10.0,0.9166666666666666,22.922,10,0.6,0
747,10.0,0.8333333333333334,65.316,10,1.0,0
748,10.0,0.8333333333333334,19.292,10,0.6,0
749,10.0,0.8333333333333334,75.51,10,0.8,0
750,10.0,0.9166666666666666,63.77,10,0.8,0
751,6.5,0.6666666666666666,8.927999999999999,5,0.0,1
752,7.5,0.8333333333333334,7.7700000000000005,3,0.4,1
753,7.0,0.9166666666666666,12.542,7,0.4,1
754,10.0,0.8333333333333334,66.12599999999999,10,1.0,0
755,7.5,0.5,7.747999999999999,2,0.0,1
756,7.0,0.4166666666666667,8.466,5,0.0,1
757,10.0,0.8333333333333334,67.094,10,0.8,0
758,10.0,1.0,40.48,10,1.0,0
759,10.0,0.9166666666666666,40.626,10,1.0,0
760,10.0,1.0,71.21600000000001,10,0.8,0
761,10.0,0.9166666666666666,25.168000000000003,10,1.0,0
762,10.0,0.9166666666666666,61.09,10,0.6,0
763,10.0,0.9166666666666666,77.428,10,1.0,0
764,10.0,0.9166666666666666,62.098,10,1.0,0
765,7.5,0.6666666666666666,7.904,5,0.0,1
766,10.0,1.0,17.602,10,0.6,0
767,10.0,0.9166666666666666,55.322,10,1.0,0
768,2.0,0.5833333333333334,7.124,5,0.2,1
769,10.0,0.9166666666666666,32.894,10,1.0,0
770,10.0,0.9166666666666666,32.108,10,1.0,0
771,10.0,0.8333333333333334,39.604,10,0.8,0
772,10.0,0.8333333333333334,59.8,10,0.8,0
773,10.0,0.9166666666666666,72.91,10,1.0,0
774,5.5,0.9166666666666666,4.162,3,0.2,1
775,10.0,1.0,48.096,10,0.8,0
776,10.0,0.8333333333333334,37.896,10,0.8,0
777,10.0,1.0,35.54,10,0.8,0
778,10.0,0.9166666666666666,56.544000000000004,10,0.8,0
779,10.0,1.0,25.404,10,0.6,0
780,10.0,0.9166666666666666,79.67,10,0.6,0
781,10.0,1.0,18.406,10,1.0,0
782,10.0,0.9166666666666666,42.164,10,0.8,0
783,10.0,1.0,45.458,10,1.0,0
784,10.0,0.8333333333333334,23.686,10,1.0,0
785,10.0,0.8333333333333334,35.802,10,0.8,0
786,10.0,0.8333333333333334,62.366,10,1.0,0
787,10.0,1.0,62.438,10,0.8,0
788,10.0,0.9166666666666666,63.349999999999994,10,0.6,0
789,10.0,0.9166666666666666,60.163999999999994,10,0.6,0
790,10.0,0.8333333333333334,32.628,10,1.0,0
791,10.0,0.8333333333333334,40.992,10,0.8,0
792,10.0,1.0,41.782000000000004,10,0.6,0
793,10.0,1.0,62.40599999999999,10,0.8,0
794,10.0,1.0,43.196,10,0.8,0
795,10.0,0.9166666666666666,19.442,10,0.8,0
796,10.0,1.0,77.858,10,1.0,0
797,10.0,0.9166666666666666,48.658,10,1.0,0
798,10.0,0.8333333333333334,77.29,10,0.6,0
799,10.0,0.9166666666666666,64.934,10,0.6,0
800,10.0,1.0,48.872,10,1.0,0
801,10.0,1.0,44.806000000000004,10,1.0,0
802,10.0,1.0,79.276,10,1.0,0
803,7.0,0.4166666666666667,4.506,0,0.2,1
804,10.0,0.9166666666666666,75.44999999999999,10,0.8,0
805,10.0,1.0,61.748000000000005,10,1.0,0
806,10.0,0.9166666666666666,23.666,10,1.0,0
807,10.0,0.9166666666666666,69.354,10,1.0,0
808,10.0,0.9166666666666666,62.17,10,0.6,0
809,10.0,0.9166666666666666,24.14,10,0.6,0
810,10.0,0.8333333333333334,64.914,10,1.0,0
811,10.0,1.0,70.506,10,1.0,0
812,10.0,0.9166666666666666,77.622,10,0.8,0
813,10.0,0.8333333333333334,57.66,10,0.8,0
814,10.0,1.0,27.291999999999998,10,0.6,0
815,10.0,0.9166666666666666,36.652,10,0.6,0
816,10.0,0.8333333333333334,73.746,10,0.8,0
817,10.0,1.0,20.696,10,1.0,0
818,10.0,0.8333333333333334,26.451999999999998,10,0.6,0
819,10.0,0.8333333333333334,59.907999999999994,10,1.0,0
820,10.0,0.8333333333333334,24.564,10,1.0,0
821,10.0,0.9166666666666666,52.48199999999999,10,0.6,0
822,10.0,0.8333333333333334,50.870000000000005,10,1.0,0
823,10.0,1.0,37.686,10,0.6,0
824,10.0,0.8333333333333334,59.772000000000006,10,1.0,0
825,10.0,0.8333333333333334,37.432,10,0.8,0
826,10.0,0.8333333333333334,39.966,10,1.0,0
827,10.0,0.9166666666666666,47.333999999999996,10,0.6,0
828,10.0,0.8333333333333334,46.046,10,1.0,0
829,10.0,0.8333333333333334,47.914,10,0.8,0
830,10.0,0.8333333333333334,76.376,10,0.8,0
831,10.0,1.0,59.965999999999994,10,1.0,0
832,10.0,1.0,60.948,10,0.6,0
833,4.5,0.9166666666666666,6.478000000000001,0,0.0,1
834,10.0,0.9166666666666666,63.986,10,0.8,0
835,10.0,0.9166666666666666,33.786,10,0.6,0
836,4.0,0.5833333333333334,3.182,3,0.4,1
837,10.0,1.0,67.88,10,0.6,0
838,10.0,0.8333333333333334,30.759999999999998,10,0.6,0
839,10.0,1.0,18.838,10,1.0,0
840,10.0,0.8333333333333334,54.666000000000004,10,0.8,0
841,10.0,0.8333333333333334,40.546,10,0.6,0
842,10.0,1.0,45.376,10,0.6,0
843,10.0,0.8333333333333334,73.81400000000001,10,0.8,0
844,10.0,0.9166666666666666,52.96999999999999,10,0.6,0
845,7.0,0.5,12.44,3,0.2,1
846,10.0,0.9166666666666666,65.068,10,0.6,0
847,10.0,0.9166666666666666,74.604,10,1.0,0
848,10.0,0.8333333333333334,67.54400000000001,10,0.6,0
849,10.0,0.9166666666666666,76.202,10,0.8,0
850,10.0,1.0,61.182,10,1.0,0
851,10.0,1.0,50.492000000000004,10,0.6,0
852,10.0,0.8333333333333334,75.562,10,0.6,0
853,3.0,0.5,6.3020000000000005,2,0.2,1
854,10.0,0.9166666666666666,32.924,10,0.6,0
855,10.0,0.8333333333333334,39.094,10,1.0,0
856,4.0,0.4166666666666667,6.15,5,0.4,1
857,10.0,0.9166666666666666,34.333999999999996,10,0.6,0
858,4.0,0.6666666666666666,12.344,2,0.0,1
859,10.0,0.9166666666666666,21.116,10,0.6,0
860,10.0,0.9166666666666666,53.184,10,1.0,0
861,10.0,0.9166666666666666,48.196,10,0.6,0
862,6.5,0.5,9.293999999999999,3,0.0,1
863,10.0,0.9166666666666666,37.38,10,0.8,0
864,6.5,0.9166666666666666,15.064,3,0.4,1
865,10.0,1.0,74.026,10,1.0,0
866,10.0,0.8333333333333334,33.300000000000004,10,0.6,0
867,10.0,0.9166666666666666,53.68000000000001,10,0.8,0
868,10.0,0.9166666666666666,55.145999999999994,10,0.6,0
869,10.0,0.9166666666666666,18.356,10,1.0,0
870,10.0,0.8333333333333334,31.174000000000003,10,0.6,0
871,10.0,1.0,58.440000000000005,10,1.0,0
872,10.0,1.0,65.834,10,0.6,0
873,10.0,0.8333333333333334,75.708,10,1.0,0
874,10.0,0.8333333333333334,18.881999999999998,10,1.0,0
875,10.0,0.9166666666666666,39.684000000000005,10,1.0,0
876,8.0,0.5,4.696,0,0.0,1
877,5.5,0.5833333333333334,15.332,2,0.4,1
878,10.0,1.0,77.116,10,1.0,0
879,10.0,0.8333333333333334,42.05,10,1.0,0
880,10.0,1.0,52.932,10,0.6,0
881,10.0,1.0,29.299999999999997,10,0.8,0
882,10.0,1.0,19.884,10,0.8,0
883,4.0,0.5,6.5600000000000005,5,0.0,1
884,10.0,0.8333333333333334,59.132,10,1.0,0
885,10.0,0.9166666666666666,25.568,10,0.6,0
886,5.0,0.5,3.6319999999999997,3,0.4,1
887,10.0,1.0,36.592,10,0.8,0
888,6.5,0.6666666666666666,4.367999999999999,0,0.0,1
889,10.0,0.9166666666666666,27.662,10,1.0,0
890,2.5,0.6666666666666666,15.936,5,0.4,1
891,10.0,1.0,70.918,10,0.6,0
892,10.0,1.0,34.282000000000004,10,0.6,0
893,10.0,0.8333333333333334,33.548,10,0.8,0
894,3.0,0.9166666666666666,7.562,2,0.4,1
895,10.0,0.9166666666666666,36.128,10,0.6,0
896,10.0,0.9166666666666666,66.188,10,1.0,0
897,10.0,0.8333333333333334,69.834,10,0.8,0
898,10.0,1.0,21.234,10,0.8,0
899,10.0,1.0,27.478,10,0.6,0
900,10.0,1.0,75.672,10,0.6,0
901,10.0,0.9166666666666666,49.4,10,0.6,0
902,10.0,1.0,21.634,10,1.0,0
903,10.0,0.8333333333333334,71.16,10,0.6,0
904,5.5,0.9166666666666666,13.946,2,0.4,1
905,10.0,0.9166666666666666,20.485999999999997,10,1.0,0
906,10.0,0.8333333333333334,41.982,10,0.8,0
907,10.0,0.9166666666666666,29.45,10,0.6,0
908,10.0,0.9166666666666666,20.46,10,0.8,0
909,10.0,0.8333333333333334,32.48,10,0.8,0
910,10.0,1.0,19.62,10,0.8,0
911,10.0,0.9166666666666666,22.52,10,0.8,0
912,10.0,1.0,56.910000000000004,10,1.0,0
913,10.0,0.8333333333333334,38.304,10,1.0,0
914,10.0,0.9166666666666666,29.787999999999997,10,0.6,0
915,10.0,0.9166666666666666,33.168,10,1.0,0
916,10.0,1.0,59.304,10,0.6,0
917,5.0,0.9166666666666666,12.1,7,0.2,1
918,10.0,0.9166666666666666,60.934,10,0.6,0
919,3.0,0.6666666666666666,9.86,0,0.2,1
920,10.0,0.8333333333333334,32.486,10,0.6,0
921,5.0,0.75,15.421999999999999,5,0.2,1
922,10.0,0.8333333333333334,31.453999999999997,10,0.8,0
923,10.0,0.9166666666666666,21.044,10,1.0,0
924,10.0,0.9166666666666666,28.058,10,0.8,0
925,10.0,0.8333333333333334,41.592,10,0.6,0
926,10.0,0.9166666666666666,53.90200000000001,10,0.6,0
927,10.0,0.8333333333333334,41.108,10,0.8,0
928,10.0,0.9166666666666666,64.288,10,0.8,0
929,10.0,0.9166666666666666,25.384,10,1.0,0
930,10.0,1.0,22.682,10,0.8,0
931,5.5,0.5833333333333334,2.92,7,0.4,1
932,10.0,1.0,29.834,10,1.0,0
933,10.0,1.0,39.688,10,0.8,0
934,10.0,0.8333333333333334,76.198,10,0.8,0
935,10.0,1.0,60.040000000000006,10,0.8,0
936,10.0,0.8333333333333334,18.336,10,0.6,0
937,10.0,0.8333333333333334,20.186,10,0.6,0
938,10.0,0.9166666666666666,50.19,10,0.8,0
939,10.0,0.9166666666666666,35.58,10,1.0,0
940,4.0,0.9166666666666666,9.736,5,0.0,1
941,10.0,0.8333333333333334,71.49,10,1.0,0
942,6.0,0.75,9.826,2,0.0,1
943,10.0,0.8333333333333334,16.17,10,0.6,0
944,10.0,0.8333333333333334,52.138,10,1.0,0
945,10.0,1.0,72.61999999999999,10,0.6,0
946,10.0,0.8333333333333334,62.742,10,0.8,0
947,10.0,1.0,50.373999999999995,10,1.0,0
948,10.0,0.9166666666666666,76.278,10,0.6,0
949,10.0,0.8333333333333334,48.53,10,0.8,0
950,10.0,0.9166666666666666,59.386,10,0.8,0
951,10.0,1.0,39.714,10,0.8,0
952,3.5,0.4166666666666667,3.7039999999999997,2,0.4,1
953,10.0,1.0,22.426,10,0.6,0
954,7.0,0.5833333333333334,7.263999999999999,2,0.4,1
955,7.0,0.4166666666666667,3.712,5,0.4,1
956,10.0,1.0,77.154,10,0.6,0
957,10.0,0.8333333333333334,36.514,10,0.6,0
958,10.0,1.0,48.992000000000004,10,1.0,0
959,5.5,0.5,7.424,10,0.2,1
960,10.0,0.9166666666666666,69.87,10,1.0,0
961,10.0,1.0,67.66,10,0.8,0
962,10.0,0.9166666666666666,36.324,10,0.8,0
963,10.0,1.0,47.158,10,0.8,0
964,10.0,0.8333333333333334,66.256,10,0.8,0
965,10.0,0.8333333333333334,65.714,10,0.6,0
966,10.0,0.9166666666666666,36.868,10,0.6,0
967,10.0,0.9166666666666666,46.202,10,1.0,0
968,10.0,0.9166666666666666,29.126,10,0.6,0
969,10.0,1.0,28.902,10,1.0,0
970,10.0,0.8333333333333334,47.924,10,1.0,0
971,6.5,0.75,5.63,2,0.4,1
972,7.0,0.9166666666666666,14.288,0,0.4,1
973,10.0,0.9166666666666666,57.548,10,1.0,0
974,10.0,0.8333333333333334,29.343999999999998,10,0.8,0
975,10.0,0.9166666666666666,32.32,10,1.0,0
976,10.0,1.0,56.066,10,1.0,0
977,10.0,1.0,21.244,10,1.0,0
978,10.0,0.9166666666666666,53.922000000000004,10,0.8,0
979,4.0,0.75,7.442,0,0.0,1
980,10.0,0.9166666666666666,63.536,10,0.8,0
981,10.0,1.0,18.44,10,1.0,0
982,10.0,1.0,63.1,10,0.8,0
983,5.0,0.5,8.838,0,0.0,1
984,10.0,0.8333333333333334,72.232,10,0.8,0
985,7.5,0.5833333333333334,15.756,2,0.2,1
986,10.0,0.8333333333333334,46.098,10,1.0,0
987,10.0,1.0,77.152,10,0.6,0
988,10.0,0.8333333333333334,71.552,10,0.6,0
989,10.0,1.0,79.35799999999999,10,1.0,0
990,10.0,0.9166666666666666,58.754,10,0.6,0
991,10.0,1.0,23.486,10,0.6,0
992,10.0,1.0,19.478,10,0.6,0
993,10.0,0.8333333333333334,19.714000000000002,10,0.6,0
994,10.0,1.0,39.452,10,0.8,0
995,10.0,0.9166666666666666,74.034,10,0.6,0
996,10.0,0.8333333333333334,54.508,10,1.0,0
997,10.0,0.8333333333333334,43.748,10,1.0,0
998,10.0,0.8333333333333334,55.41199999999999,10,0.8,0
999,10.0,1.0,28.652,10,0.8,0
1000,10.0,0.9166666666666666,20.349999999999998,10,0.6,0
